Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-05-19,2016,5,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,20,2016-20,204.06,204.54,202.78,204.2,115430500.0,187.15,-0.0034651179909725993,188.7178571428573,188.52700000000002
2016-05-20,2016,5,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,20,2016-20,204.92,206.1,204.86,205.49,104990400.0,188.33,0.006317570470759426,188.55500000000012,188.6548
2016-05-23,2016,5,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,21,2016-21,205.51,205.84,204.99,205.21,58682600.0,188.08,-0.0013625929744064402,188.49285714285728,188.71880000000002
2016-05-24,2016,5,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,21,2016-21,206.17,208.24,206.14,207.87,93537800.0,190.52,0.012962214459298682,188.68071428571443,188.83640000000003
2016-05-25,2016,5,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,21,2016-21,208.67,209.77,207.87,209.28,76621400.0,191.81,0.0067831763898176245,188.96285714285727,188.9858
2016-05-26,2016,5,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,21,2016-21,209.44,209.71,208.97,209.34,55280700.0,191.86,0.000286628277729184,189.20000000000013,189.11480000000003
2016-05-27,2016,5,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,21,2016-21,209.53,210.25,209.47,210.24,64211200.0,192.69,0.004299226070911599,189.48500000000016,189.23700000000005
2016-05-31,2016,5,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,22,2016-22,210.56,210.69,209.18,209.84,109879400.0,192.32,-0.001902525897119145,189.57571428571444,189.33700000000005
2016-06-01,2016,6,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,22,2016-22,209.12,210.48,208.89,210.27,69936200.0,192.71,0.0020494411105620447,189.822142857143,189.43960000000004
2016-06-02,2016,6,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,22,2016-22,209.8,210.93,209.24,210.91,63044700.0,193.3,0.003043526972613453,190.10714285714303,189.556
2016-06-03,2016,6,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,22,2016-22,210.25,210.69,208.86,210.28,101757100.0,192.72,-0.0029870082507419404,190.46857142857158,189.68560000000002
2016-06-06,2016,6,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,23,2016-23,210.7,211.77,210.51,211.35,64887000.0,193.7,0.005088535127360627,190.767142857143,189.83640000000003
2016-06-07,2016,6,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,23,2016-23,211.53,212.34,211.5,211.68,60974800.0,194.01,0.0015611332797254018,191.21428571428584,189.99120000000002
2016-06-08,2016,6,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,23,2016-23,211.84,212.52,211.69,212.37,66170900.0,194.64,0.003259679032709517,191.70285714285725,190.12420000000003
2016-06-09,2016,6,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,23,2016-23,211.51,212.22,211.19,212.08,73786900.0,194.37,-0.0013654087716518104,192.21857142857152,190.23520000000005
2016-06-10,2016,6,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,23,2016-23,210.46,210.86,209.43,210.07,113829200.0,192.53,-0.00947751182049339,192.51857142857153,190.31860000000003
2016-06-13,2016,6,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,24,2016-24,209.36,210.37,208.35,208.45,117751200.0,191.05,-0.007711760766051512,192.7307142857144,190.34680000000003
2016-06-14,2016,6,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,24,2016-24,208.0,208.74,206.92,208.04,125059300.0,190.67,-0.001967024151555141,192.7414285714287,190.37960000000004
2016-06-15,2016,6,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,24,2016-24,208.04,209.36,207.53,207.75,109124500.0,190.41,-0.0013938274339682089,192.6414285714287,190.44500000000005
2016-06-16,2016,6,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,24,2016-24,207.75,208.57,205.59,208.37,149533100.0,190.97,0.0029841187056889318,192.57785714285725,190.4806
2016-06-17,2016,6,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,24,2016-24,207.17,207.2,205.75,206.52,117055700.0,190.26,-0.0037240640261918534,192.4042857142858,190.5474
2016-06-20,2016,6,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,25,2016-25,208.82,209.61,207.75,207.85,82789600.0,191.49,0.006440121712862901,192.34500000000008,190.6286
2016-06-21,2016,6,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,25,2016-25,208.3,208.92,207.78,208.44,72461700.0,192.03,0.0028385599507734227,192.29642857142866,190.72940000000003
2016-06-22,2016,6,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,25,2016-25,208.65,209.5,207.93,208.1,95560500.0,191.72,-0.001630996660056394,192.1835714285715,190.78920000000002
2016-06-23,2016,6,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,25,2016-25,209.81,210.87,209.27,210.81,102731400.0,194.21,0.013022331239085805,192.2900000000001,190.8608
2016-06-24,2016,6,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,25,2016-25,203.63,210.85,202.72,203.24,333444400.0,187.24,-0.0359089993074343,191.8285714285715,190.79280000000003
2016-06-27,2016,6,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,26,2016-26,201.59,201.6,198.65,199.6,230775800.0,183.89,-0.017909973641885624,191.10571428571438,190.662
2016-06-28,2016,6,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,26,2016-26,201.48,203.23,201.12,203.2,159382400.0,187.2,0.01803627867771951,190.57428571428582,190.5706
2016-06-29,2016,6,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,26,2016-26,204.84,206.93,204.72,206.66,137328600.0,190.39,0.017027330813615515,190.2900000000001,190.53080000000003
2016-06-30,2016,6,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,26,2016-26,207.21,209.54,206.56,209.48,165021900.0,192.99,0.013645553654262121,190.3228571428572,190.53940000000003
2016-07-01,2016,7,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,26,2016-26,209.48,210.49,209.29,209.92,106055300.0,193.39,0.002100692669587456,190.49000000000004,190.5768
2016-07-05,2016,7,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,27,2016-27,208.95,209.08,207.71,208.41,109803700.0,192.0,-0.007193453335733957,190.58500000000004,190.5864
2016-07-06,2016,7,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,27,2016-27,207.83,209.8,207.06,209.66,96021500.0,193.15,0.005997951225172216,190.78071428571434,190.62559999999996
2016-07-07,2016,7,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,27,2016-27,209.87,210.65,208.63,209.53,85593800.0,193.04,-0.0006201316211591479,190.9285714285715,190.6568
2016-07-08,2016,7,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,27,2016-27,211.05,212.94,210.78,212.65,133971000.0,195.91,0.01489041798539592,191.33214285714288,190.7376
2016-07-11,2016,7,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,28,2016-28,213.19,214.07,212.95,213.4,73633900.0,196.6,0.0035270308076997825,191.69714285714286,190.86700000000002
2016-07-12,2016,7,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,28,2016-28,214.53,215.3,213.43,214.95,101275600.0,198.03,0.0072631952470938455,192.1257142857143,191.0456
2016-07-13,2016,7,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,28,2016-28,215.44,215.45,214.35,214.92,87324100.0,198.0,-0.00013954390794135296,192.57428571428574,191.1934
2016-07-14,2016,7,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,28,2016-28,216.4,216.67,215.66,216.12,91230900.0,199.11,0.005583383033362033,192.92428571428576,191.3966
2016-07-15,2016,7,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,28,2016-28,216.78,217.01,215.31,215.83,107155400.0,198.84,-0.0013417496421463948,193.7528571428572,191.6156
2016-07-18,2016,7,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,29,2016-29,215.97,216.6,215.67,216.41,58725900.0,199.37,0.002687334924088569,194.85857142857148,191.84580000000003
2016-07-19,2016,7,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,29,2016-29,215.92,216.23,215.63,216.19,54345700.0,199.17,-0.001016596708516504,195.7135714285715,192.0584
2016-07-20,2016,7,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,29,2016-29,216.19,217.37,216.19,217.09,58159500.0,200.0,0.0041629950580952535,196.4000000000001,192.28439999999998
2016-07-21,2016,7,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,29,2016-29,216.96,217.22,215.75,216.27,67777300.0,199.24,-0.0037770840624172797,196.84642857142867,192.44819999999999
2016-07-22,2016,7,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,29,2016-29,216.41,217.3,216.1,217.24,62787500.0,200.14,0.00448501856453376,197.3285714285715,192.6658
2016-07-25,2016,7,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,30,2016-30,217.0,217.06,215.97,216.65,55873100.0,199.59,-0.0027158660648486377,197.8707142857144,192.8714
2016-07-26,2016,7,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,30,2016-30,216.53,217.17,215.76,216.75,70080500.0,199.69,0.0004617512481808195,198.33785714285725,193.112
2016-07-27,2016,7,27,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,30,2016-30,217.19,217.27,215.62,216.52,84083900.0,199.47,-0.00106138487725993,198.79714285714294,193.31099999999998
2016-07-28,2016,7,28,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,30,2016-30,216.29,217.11,215.75,216.77,65035700.0,199.71,0.0011546123374159833,199.06857142857152,193.55019999999996
2016-07-29,2016,7,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,30,2016-30,216.46,217.54,216.13,217.12,79519400.0,200.03,0.0016146236059622066,199.31357142857155,193.7948
2016-08-01,2016,8,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,31,2016-31,217.19,217.65,216.41,216.94,73311400.0,199.86,-0.0008290479862250733,199.44428571428583,194.049
2016-08-02,2016,8,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,31,2016-31,216.65,216.83,214.57,215.55,92295500.0,198.58,-0.006407243652230443,199.4857142857144,194.25400000000002
2016-08-03,2016,8,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,31,2016-31,215.48,216.25,215.13,216.18,53993600.0,199.16,0.002922649000658639,199.4892857142858,194.47560000000001
2016-08-04,2016,8,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,31,2016-31,216.31,216.78,214.25,216.41,46585500.0,199.37,0.0010640305351021784,199.52714285714293,194.6526
2016-08-05,2016,8,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,31,2016-31,216.41,218.23,216.41,218.18,71892200.0,201.0,0.00817900000344407,199.6435714285715,194.83640000000003
2016-08-08,2016,8,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,32,2016-32,218.4,218.52,217.74,218.05,39906500.0,200.88,-0.0005959153004707618,199.76571428571438,195.0168
2016-08-09,2016,8,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,32,2016-32,218.13,218.76,217.8,218.18,51251700.0,201.0,0.0005962706272606422,199.83714285714294,195.183
2016-08-10,2016,8,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,32,2016-32,218.31,218.4,217.23,217.64,57941100.0,200.51,-0.002475136098324615,199.92785714285725,195.3468
2016-08-11,2016,8,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,32,2016-32,218.26,218.94,217.95,218.65,72504300.0,201.44,0.004640799585522659,200.0207142857144,195.52140000000003
2016-08-12,2016,8,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,32,2016-32,218.29,218.71,217.99,218.46,61313500.0,201.26,-0.0008690751504197847,200.14000000000013,195.68060000000006
2016-08-15,2016,8,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,33,2016-33,218.89,219.5,218.88,219.09,49813500.0,201.84,0.0028838695497477307,200.29357142857157,195.86300000000006
2016-08-16,2016,8,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,33,2016-33,218.6,218.68,217.96,217.96,53213600.0,200.8,-0.005157562147739436,200.3885714285716,196.00500000000002
2016-08-17,2016,8,17,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,33,2016-33,218.0,218.53,217.02,218.37,75134300.0,201.18,0.001881041489373958,200.49357142857158,196.14840000000004
2016-08-18,2016,8,18,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,33,2016-33,218.34,218.9,218.21,218.86,52989300.0,201.63,0.00224384949431089,200.60785714285728,196.28820000000005
2016-08-19,2016,8,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,33,2016-33,218.31,218.75,217.74,218.54,75443000.0,201.34,-0.001462078032133829,200.71357142857158,196.4276
2016-08-22,2016,8,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,34,2016-34,218.26,218.8,217.83,218.53,61368800.0,201.33,-4.585157322811728e-05,200.91000000000014,196.6036
2016-08-23,2016,8,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,34,2016-34,219.25,219.6,218.9,218.97,53399200.0,201.73,0.0020134690056436977,201.09357142857158,196.8172
2016-08-24,2016,8,24,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,34,2016-34,218.8,218.91,217.36,217.85,71728900.0,200.7,-0.005114778253210273,201.18857142857158,197.01780000000002
2016-08-25,2016,8,25,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,34,2016-34,217.4,218.19,217.22,217.7,69224800.0,200.56,-0.0006886595232495907,201.15714285714301,197.22080000000003
2016-08-26,2016,8,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,34,2016-34,217.92,219.12,216.25,217.29,122506300.0,200.18,-0.0018832883154338287,201.10714285714297,197.40500000000003
2016-08-29,2016,8,29,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,35,2016-35,217.44,218.67,217.4,218.36,70502200.0,201.17,0.004924356730938717,201.11928571428584,197.62320000000003
2016-08-30,2016,8,30,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,35,2016-35,218.26,218.59,217.35,218.0,58114500.0,200.84,-0.0016487557798799957,201.14285714285728,197.81020000000004
2016-08-31,2016,8,31,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,35,2016-35,217.61,217.75,216.47,217.38,85269500.0,200.27,-0.0028439135751743283,201.05928571428583,197.97500000000002
2016-09-01,2016,9,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,35,2016-35,217.37,217.73,216.03,217.39,97844200.0,200.28,4.586767313452533e-05,200.98928571428587,198.14620000000005
2016-09-02,2016,9,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,35,2016-35,218.39,218.87,217.7,218.37,79293900.0,201.18,0.0045081588143338625,200.94214285714298,198.28560000000007
2016-09-06,2016,9,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,36,2016-36,218.7,219.12,217.86,219.03,56702100.0,201.79,0.0030223402734350646,201.01285714285726,198.5766000000001
2016-09-07,2016,9,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,36,2016-36,218.84,219.22,218.3,219.01,76554900.0,201.77,-9.1271143883076e-05,201.05500000000012,198.93420000000012
2016-09-08,2016,9,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,36,2016-36,218.62,218.94,218.15,218.51,74102900.0,201.31,-0.0022830456277888045,201.032142857143,199.2164000000001
2016-09-09,2016,9,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,36,2016-36,216.97,217.03,213.25,213.28,221589100.0,196.49,-0.023934852413833196,200.68571428571437,199.33840000000012
2016-09-12,2016,9,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,37,2016-37,212.39,216.81,212.31,216.34,168110900.0,199.31,0.014347178563979046,200.54142857142867,199.4648000000001
2016-09-13,2016,9,13,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,37,2016-37,214.84,215.15,212.5,213.23,182828800.0,196.44,-0.014375454996383707,200.16357142857152,199.52580000000012
2016-09-14,2016,9,14,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,37,2016-37,213.29,214.7,212.5,213.15,134185500.0,196.37,-0.00037501516605453755,199.85428571428582,199.61320000000015
2016-09-15,2016,9,15,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,37,2016-37,212.96,215.73,212.75,215.28,134427900.0,198.33,0.009992681818881133,199.6950000000001,199.71680000000015
2016-09-16,2016,9,16,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,37,2016-37,213.48,213.69,212.57,213.37,155236400.0,197.57,-0.0038653885849555536,199.50857142857154,199.80740000000011
2016-09-19,2016,9,19,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,38,2016-38,214.13,214.88,213.03,213.41,80250500.0,197.6,0.00018752401492938553,199.25357142857155,199.84120000000013
2016-09-20,2016,9,20,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,38,2016-38,214.41,214.59,213.38,213.42,69665300.0,197.61,4.694943352956393e-05,199.02285714285725,199.86140000000015
2016-09-21,2016,9,21,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,38,2016-38,214.24,216.03,213.44,215.82,110284400.0,199.83,0.011245251322494987,198.99142857142868,199.89740000000012
2016-09-22,2016,9,22,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,38,2016-38,217.0,217.53,216.71,217.18,76678700.0,201.09,0.006301529167107356,199.04928571428582,199.95920000000012
2016-09-23,2016,9,23,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,38,2016-38,216.72,216.88,215.88,215.99,73630900.0,199.99,-0.0054792246255976895,198.9642857142858,199.9768000000001
2016-09-26,2016,9,26,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F4AF57F100>>,39,2016-39,215.02,215.23,214.01,214.24,89827300.0,198.37,-0.008102215499262932,198.72000000000008,199.9674000000001
